section,scope,tensor_name,mitigation_bundle,attack,metric,value,notes
linear_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,linear,num_test_samples,10,
linear_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,linear,ridge_lambda,0.001,
linear_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,linear,mse,0.12255892902612686,
linear_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,linear,relative_l2_error,1.3586020469665527,
linear_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,linear,cosine_similarity,0.18563589453697205,
mlp_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,mlp,num_train_samples,22,
mlp_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,mlp,num_test_samples,10,
mlp_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,mlp,attacker_steps,200,
mlp_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,mlp,attacker_lr,0.01,
mlp_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,mlp,mlp_hidden_size,128,
mlp_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,mlp,final_train_loss,8.64543835632503e-06,
mlp_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,mlp,first_train_loss,0.08952155709266663,
mlp_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,mlp,mse,0.0810730904340744,
mlp_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,mlp,relative_l2_error,1.1049896478652954,
mlp_inverter,decode,final,fresh_perm_plus_sandwich_plus_pad,mlp,cosine_similarity,0.30448755621910095,
linkability,decode,final,fresh_perm_plus_sandwich_plus_pad,linkability,visible_vs_plain_cosine,-0.08742666582970929,
linkability,decode,final,fresh_perm_plus_sandwich_plus_pad,linkability,mean_pairwise_cosine_visible,0.07141034533870019,
linkability,decode,final,fresh_perm_plus_sandwich_plus_pad,linkability,mean_pairwise_l2_visible,1.98319671257197,
linkability,decode,final,fresh_perm_plus_sandwich_plus_pad,linkability,mean_linkability_rank,18.90625,
decision,decode,final,fresh_perm_plus_sandwich_plus_pad,summary,risk_level,low,acceptable_with_mitigation_under_real_token_proxy
bundle_comparison,prefill,boundary_input,summary,delta_or_value,feature_dim,32,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,linear_rel_l2_fresh_only,1.8044949769973755,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,linear_rel_l2_full_bundle,1.8044949769973755,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,mlp_rel_l2_fresh_only,1.2972543239593506,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,mlp_rel_l2_full_bundle,1.346627950668335,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,mlp_rel_l2_delta,0.049373626708984375,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,linkability_cosine_fresh_only,-0.03189217649166203,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,linkability_cosine_full_bundle,-0.03189217649166203,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,prefill,boundary_input,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,prefill,q,summary,delta_or_value,feature_dim,8,
bundle_comparison,prefill,q,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,prefill,q,summary,delta_or_value,linear_rel_l2_fresh_only,1.0398166179656982,
bundle_comparison,prefill,q,summary,delta_or_value,linear_rel_l2_full_bundle,1.0398166179656982,
bundle_comparison,prefill,q,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,prefill,q,summary,delta_or_value,mlp_rel_l2_fresh_only,1.140465497970581,
bundle_comparison,prefill,q,summary,delta_or_value,mlp_rel_l2_full_bundle,1.2083808183670044,
bundle_comparison,prefill,q,summary,delta_or_value,mlp_rel_l2_delta,0.06791532039642334,
bundle_comparison,prefill,q,summary,delta_or_value,linkability_cosine_fresh_only,0.011108505050178083,
bundle_comparison,prefill,q,summary,delta_or_value,linkability_cosine_full_bundle,0.011108505050178083,
bundle_comparison,prefill,q,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,prefill,q,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,prefill,q,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,prefill,q,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,prefill,q,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,prefill,k,summary,delta_or_value,feature_dim,8,
bundle_comparison,prefill,k,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,prefill,k,summary,delta_or_value,linear_rel_l2_fresh_only,1.0253740549087524,
bundle_comparison,prefill,k,summary,delta_or_value,linear_rel_l2_full_bundle,1.0253740549087524,
bundle_comparison,prefill,k,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,prefill,k,summary,delta_or_value,mlp_rel_l2_fresh_only,1.196587324142456,
bundle_comparison,prefill,k,summary,delta_or_value,mlp_rel_l2_full_bundle,1.2182390689849854,
bundle_comparison,prefill,k,summary,delta_or_value,mlp_rel_l2_delta,0.021651744842529297,
bundle_comparison,prefill,k,summary,delta_or_value,linkability_cosine_fresh_only,-0.037929304095076014,
bundle_comparison,prefill,k,summary,delta_or_value,linkability_cosine_full_bundle,-0.037929304095076014,
bundle_comparison,prefill,k,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,prefill,k,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,prefill,k,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,prefill,k,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,prefill,k,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,prefill,v,summary,delta_or_value,feature_dim,8,
bundle_comparison,prefill,v,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,prefill,v,summary,delta_or_value,linear_rel_l2_fresh_only,1.0659469366073608,
bundle_comparison,prefill,v,summary,delta_or_value,linear_rel_l2_full_bundle,1.0659469366073608,
bundle_comparison,prefill,v,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,prefill,v,summary,delta_or_value,mlp_rel_l2_fresh_only,1.1586312055587769,
bundle_comparison,prefill,v,summary,delta_or_value,mlp_rel_l2_full_bundle,1.1597293615341187,
bundle_comparison,prefill,v,summary,delta_or_value,mlp_rel_l2_delta,0.0010981559753417969,
bundle_comparison,prefill,v,summary,delta_or_value,linkability_cosine_fresh_only,0.0009477393311092008,
bundle_comparison,prefill,v,summary,delta_or_value,linkability_cosine_full_bundle,0.0009477393311092008,
bundle_comparison,prefill,v,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,prefill,v,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,prefill,v,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,prefill,v,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,prefill,v,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,prefill,gate,summary,delta_or_value,feature_dim,64,
bundle_comparison,prefill,gate,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,prefill,gate,summary,delta_or_value,linear_rel_l2_fresh_only,2.0753910541534424,
bundle_comparison,prefill,gate,summary,delta_or_value,linear_rel_l2_full_bundle,2.0753910541534424,
bundle_comparison,prefill,gate,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,prefill,gate,summary,delta_or_value,mlp_rel_l2_fresh_only,1.208931803703308,
bundle_comparison,prefill,gate,summary,delta_or_value,mlp_rel_l2_full_bundle,1.27200186252594,
bundle_comparison,prefill,gate,summary,delta_or_value,mlp_rel_l2_delta,0.06307005882263184,
bundle_comparison,prefill,gate,summary,delta_or_value,linkability_cosine_fresh_only,0.04079865085431489,
bundle_comparison,prefill,gate,summary,delta_or_value,linkability_cosine_full_bundle,0.04079865085431489,
bundle_comparison,prefill,gate,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,prefill,gate,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,prefill,gate,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,prefill,gate,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,prefill,gate,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,prefill,gate,summary,delta_or_value,permutation_top1_fresh_only,0.03125,
bundle_comparison,prefill,gate,summary,delta_or_value,permutation_top1_full_bundle,0.03125,
bundle_comparison,prefill,gate,summary,delta_or_value,permutation_top1_delta,0.0,
bundle_comparison,prefill,gate,summary,delta_or_value,random_chance_top1,0.015625,
bundle_comparison,prefill,up,summary,delta_or_value,feature_dim,64,
bundle_comparison,prefill,up,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,prefill,up,summary,delta_or_value,linear_rel_l2_fresh_only,1.876255750656128,
bundle_comparison,prefill,up,summary,delta_or_value,linear_rel_l2_full_bundle,1.876255750656128,
bundle_comparison,prefill,up,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,prefill,up,summary,delta_or_value,mlp_rel_l2_fresh_only,1.1535829305648804,
bundle_comparison,prefill,up,summary,delta_or_value,mlp_rel_l2_full_bundle,1.1540495157241821,
bundle_comparison,prefill,up,summary,delta_or_value,mlp_rel_l2_delta,0.0004665851593017578,
bundle_comparison,prefill,up,summary,delta_or_value,linkability_cosine_fresh_only,0.03118259411195677,
bundle_comparison,prefill,up,summary,delta_or_value,linkability_cosine_full_bundle,0.03118259411195677,
bundle_comparison,prefill,up,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,prefill,up,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,prefill,up,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,prefill,up,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,prefill,up,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,prefill,up,summary,delta_or_value,permutation_top1_fresh_only,0.015625,
bundle_comparison,prefill,up,summary,delta_or_value,permutation_top1_full_bundle,0.015625,
bundle_comparison,prefill,up,summary,delta_or_value,permutation_top1_delta,0.0,
bundle_comparison,prefill,up,summary,delta_or_value,random_chance_top1,0.015625,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,feature_dim,64,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,linear_rel_l2_fresh_only,2.1047592163085938,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,linear_rel_l2_full_bundle,2.1047592163085938,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,mlp_rel_l2_fresh_only,1.2262333631515503,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,mlp_rel_l2_full_bundle,1.2692787647247314,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,mlp_rel_l2_delta,0.04304540157318115,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,linkability_cosine_fresh_only,0.03333062352422307,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,linkability_cosine_full_bundle,0.03333062352422307,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,permutation_top1_fresh_only,0.03125,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,permutation_top1_full_bundle,0.03125,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,permutation_top1_delta,0.0,
bundle_comparison,prefill,swiglu_intermediate,summary,delta_or_value,random_chance_top1,0.015625,
bundle_comparison,prefill,post_island,summary,delta_or_value,feature_dim,32,
bundle_comparison,prefill,post_island,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,prefill,post_island,summary,delta_or_value,linear_rel_l2_fresh_only,1.423769235610962,
bundle_comparison,prefill,post_island,summary,delta_or_value,linear_rel_l2_full_bundle,1.423769235610962,
bundle_comparison,prefill,post_island,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,prefill,post_island,summary,delta_or_value,mlp_rel_l2_fresh_only,1.2090202569961548,
bundle_comparison,prefill,post_island,summary,delta_or_value,mlp_rel_l2_full_bundle,1.2780959606170654,
bundle_comparison,prefill,post_island,summary,delta_or_value,mlp_rel_l2_delta,0.06907570362091064,
bundle_comparison,prefill,post_island,summary,delta_or_value,linkability_cosine_fresh_only,-0.0383572782039262,
bundle_comparison,prefill,post_island,summary,delta_or_value,linkability_cosine_full_bundle,-0.0383572782039262,
bundle_comparison,prefill,post_island,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,prefill,post_island,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,prefill,post_island,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,prefill,post_island,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,prefill,post_island,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,prefill,final,summary,delta_or_value,feature_dim,32,
bundle_comparison,prefill,final,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,prefill,final,summary,delta_or_value,linear_rel_l2_fresh_only,1.622894287109375,
bundle_comparison,prefill,final,summary,delta_or_value,linear_rel_l2_full_bundle,1.622894287109375,
bundle_comparison,prefill,final,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,prefill,final,summary,delta_or_value,mlp_rel_l2_fresh_only,1.33774995803833,
bundle_comparison,prefill,final,summary,delta_or_value,mlp_rel_l2_full_bundle,1.359249234199524,
bundle_comparison,prefill,final,summary,delta_or_value,mlp_rel_l2_delta,0.021499276161193848,
bundle_comparison,prefill,final,summary,delta_or_value,linkability_cosine_fresh_only,-0.03569189125621877,
bundle_comparison,prefill,final,summary,delta_or_value,linkability_cosine_full_bundle,-0.03569189125621877,
bundle_comparison,prefill,final,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,prefill,final,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,prefill,final,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,prefill,final,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,prefill,final,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,decode,boundary_input,summary,delta_or_value,feature_dim,32,
bundle_comparison,decode,boundary_input,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,decode,boundary_input,summary,delta_or_value,linear_rel_l2_fresh_only,1.4481388330459595,
bundle_comparison,decode,boundary_input,summary,delta_or_value,linear_rel_l2_full_bundle,1.4481388330459595,
bundle_comparison,decode,boundary_input,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,decode,boundary_input,summary,delta_or_value,mlp_rel_l2_fresh_only,1.1784001588821411,
bundle_comparison,decode,boundary_input,summary,delta_or_value,mlp_rel_l2_full_bundle,1.1017619371414185,
bundle_comparison,decode,boundary_input,summary,delta_or_value,mlp_rel_l2_delta,-0.07663822174072266,
bundle_comparison,decode,boundary_input,summary,delta_or_value,linkability_cosine_fresh_only,-0.08725448307991004,
bundle_comparison,decode,boundary_input,summary,delta_or_value,linkability_cosine_full_bundle,-0.08725448307991004,
bundle_comparison,decode,boundary_input,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,decode,boundary_input,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,decode,boundary_input,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,decode,boundary_input,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,decode,boundary_input,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,decode,q,summary,delta_or_value,feature_dim,8,
bundle_comparison,decode,q,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,decode,q,summary,delta_or_value,linear_rel_l2_fresh_only,1.0825605392456055,
bundle_comparison,decode,q,summary,delta_or_value,linear_rel_l2_full_bundle,1.0825605392456055,
bundle_comparison,decode,q,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,decode,q,summary,delta_or_value,mlp_rel_l2_fresh_only,1.5024256706237793,
bundle_comparison,decode,q,summary,delta_or_value,mlp_rel_l2_full_bundle,1.4267926216125488,
bundle_comparison,decode,q,summary,delta_or_value,mlp_rel_l2_delta,-0.07563304901123047,
bundle_comparison,decode,q,summary,delta_or_value,linkability_cosine_fresh_only,-0.036338784062542255,
bundle_comparison,decode,q,summary,delta_or_value,linkability_cosine_full_bundle,-0.036338784062542255,
bundle_comparison,decode,q,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,decode,q,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,decode,q,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,decode,q,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,decode,q,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,decode,k,summary,delta_or_value,feature_dim,8,
bundle_comparison,decode,k,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,decode,k,summary,delta_or_value,linear_rel_l2_fresh_only,1.1091355085372925,
bundle_comparison,decode,k,summary,delta_or_value,linear_rel_l2_full_bundle,1.1091355085372925,
bundle_comparison,decode,k,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,decode,k,summary,delta_or_value,mlp_rel_l2_fresh_only,1.2939372062683105,
bundle_comparison,decode,k,summary,delta_or_value,mlp_rel_l2_full_bundle,1.287891149520874,
bundle_comparison,decode,k,summary,delta_or_value,mlp_rel_l2_delta,-0.0060460567474365234,
bundle_comparison,decode,k,summary,delta_or_value,linkability_cosine_fresh_only,-0.0492792563774584,
bundle_comparison,decode,k,summary,delta_or_value,linkability_cosine_full_bundle,-0.0492792563774584,
bundle_comparison,decode,k,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,decode,k,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,decode,k,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,decode,k,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,decode,k,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,decode,v,summary,delta_or_value,feature_dim,8,
bundle_comparison,decode,v,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,decode,v,summary,delta_or_value,linear_rel_l2_fresh_only,1.242371678352356,
bundle_comparison,decode,v,summary,delta_or_value,linear_rel_l2_full_bundle,1.242371678352356,
bundle_comparison,decode,v,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,decode,v,summary,delta_or_value,mlp_rel_l2_fresh_only,1.4185004234313965,
bundle_comparison,decode,v,summary,delta_or_value,mlp_rel_l2_full_bundle,1.3522528409957886,
bundle_comparison,decode,v,summary,delta_or_value,mlp_rel_l2_delta,-0.06624758243560791,
bundle_comparison,decode,v,summary,delta_or_value,linkability_cosine_fresh_only,0.009917029942045456,
bundle_comparison,decode,v,summary,delta_or_value,linkability_cosine_full_bundle,0.009917029942045456,
bundle_comparison,decode,v,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,decode,v,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,decode,v,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,decode,v,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,decode,v,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,decode,gate,summary,delta_or_value,feature_dim,64,
bundle_comparison,decode,gate,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,decode,gate,summary,delta_or_value,linear_rel_l2_fresh_only,1.0979975461959839,
bundle_comparison,decode,gate,summary,delta_or_value,linear_rel_l2_full_bundle,1.0979975461959839,
bundle_comparison,decode,gate,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,decode,gate,summary,delta_or_value,mlp_rel_l2_fresh_only,1.150149941444397,
bundle_comparison,decode,gate,summary,delta_or_value,mlp_rel_l2_full_bundle,1.1350346803665161,
bundle_comparison,decode,gate,summary,delta_or_value,mlp_rel_l2_delta,-0.01511526107788086,
bundle_comparison,decode,gate,summary,delta_or_value,linkability_cosine_fresh_only,0.05177014991759718,
bundle_comparison,decode,gate,summary,delta_or_value,linkability_cosine_full_bundle,0.05177014991759718,
bundle_comparison,decode,gate,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,decode,gate,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,decode,gate,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,decode,gate,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,decode,gate,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,decode,gate,summary,delta_or_value,permutation_top1_fresh_only,0.015625,
bundle_comparison,decode,gate,summary,delta_or_value,permutation_top1_full_bundle,0.015625,
bundle_comparison,decode,gate,summary,delta_or_value,permutation_top1_delta,0.0,
bundle_comparison,decode,gate,summary,delta_or_value,random_chance_top1,0.015625,
bundle_comparison,decode,up,summary,delta_or_value,feature_dim,64,
bundle_comparison,decode,up,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,decode,up,summary,delta_or_value,linear_rel_l2_fresh_only,1.133658528327942,
bundle_comparison,decode,up,summary,delta_or_value,linear_rel_l2_full_bundle,1.133658528327942,
bundle_comparison,decode,up,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,decode,up,summary,delta_or_value,mlp_rel_l2_fresh_only,1.0841923952102661,
bundle_comparison,decode,up,summary,delta_or_value,mlp_rel_l2_full_bundle,1.0999797582626343,
bundle_comparison,decode,up,summary,delta_or_value,mlp_rel_l2_delta,0.015787363052368164,
bundle_comparison,decode,up,summary,delta_or_value,linkability_cosine_fresh_only,0.008896002390271916,
bundle_comparison,decode,up,summary,delta_or_value,linkability_cosine_full_bundle,0.008896002390271916,
bundle_comparison,decode,up,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,decode,up,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,decode,up,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,decode,up,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,decode,up,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,decode,up,summary,delta_or_value,permutation_top1_fresh_only,0.03125,
bundle_comparison,decode,up,summary,delta_or_value,permutation_top1_full_bundle,0.03125,
bundle_comparison,decode,up,summary,delta_or_value,permutation_top1_delta,0.0,
bundle_comparison,decode,up,summary,delta_or_value,random_chance_top1,0.015625,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,feature_dim,64,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,linear_rel_l2_fresh_only,1.3047454357147217,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,linear_rel_l2_full_bundle,1.3047454357147217,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,mlp_rel_l2_fresh_only,1.21196711063385,
